Quantify Compound Summary Report 

Printed Tue Dec 04 12:09:22 2018

Compound 1:  Salicin_2ion

	#	ID	Name	Type	Std. Conc	RT	Area	IS Area	Response	Detection Flags	Conc.	%Dev
142	142	HS Batch 5	HS-252	Analyte		10.31	478	678748	0.001	bb	0.442078	
143	143	HS Batch 5	HS-253	Analyte		10.31	1255	585468	0.002	bbI		
144	144	HS Batch 5	HS-254	Analyte		10.31	832	585724	0.001	bbI		
145	145	HS Batch 5	HS-255	Analyte		10.31	325	666230	0.000	bb	0.219800	
146	146	HS Batch 5	HS-256	Analyte		10.31	1002	550131	0.002	bbI		
147	147	HS Batch 5	HS-257	Analyte		10.31	272	563321	0.000	bb	0.216505	
148	148	HS Batch 5	HS-5_242_1911_C	Analyte		10.31	212	612160	0.000	bb	0.142231	
149	149	HS Batch 5	HS-5_259_1911_C	Analyte		10.31	398	592633	0.001	bb	0.381096	
150	150	HS Batch 5	HS-258	Analyte		10.31	1027	548343	0.002	bbI		
151	151	HS Batch 5	HS-259	Analyte		10.31	676	574386	0.001	bbI		
152	152	HS Batch 5	HS-260	Analyte		10.31	1569	787409	0.002	bbI		
153	153	HS Batch 5	HS-261	Analyte		10.29	1219	521714	0.002	bbI		
154	154	HS Batch 5	HS-262	Analyte		10.31	604	536107	0.001	bbI		
155	155	HS Batch 5	HS-263	Analyte		10.31	1660	792102	0.002	bbI		
156	156	HS Batch 5	HS-264	Analyte		10.31	1204	529925	0.002	bbI		
157	157	HS Batch 5	HS-265	Analyte		10.31	4260	726374	0.006	bbI		
158	158	HS Batch 5	HS-266	Analyte		10.31	2129	634650	0.003	bbI		
159	159	HS Batch 5	HS-267	Analyte		10.31	2562	503633	0.005	bbI		
160	160	HS Batch 5	HS-268	Analyte		10.31	1517	534358	0.003	bbI		
161	161	HS Batch 5	HS-269	Analyte		10.31	263	563781	0.000	bb	0.207257	
162	162	HS Batch 5	HS-270	Analyte		10.31	312	645620	0.000	bb	0.217263	
163	163	HS Batch 5	HS-5_242_1911_D	Analyte		10.31	219	475350	0.000	bb	0.203104	
164	164	HS Batch 5	HS-5_259_1911_D	Analyte		10.31	361	505253	0.001	bb	0.483084	
165	165	HS Batch 5	HS-271	Analyte		10.31	2586	702329	0.004	bbI		
166	166	HS Batch 5	HS-272	Analyte		10.31	1170	470268	0.002	bbI		
167	167	HS Batch 5	HS-273	Analyte		10.31	3684	1102411	0.003	bbI		
168	168	HS Batch 5	HS-274	Analyte		10.31	413	612487	0.001	bb	0.384423	
169	169	HS Batch 5	HS-275	Analyte		10.36	140	393563	0.000	bb	0.146855	
170	170	HS Batch 5	HS-276	Analyte		10.31	871	433864	0.002	bbI		
171	171	HS Batch 5	HS-277	Analyte		10.31	2839	813521	0.003	bbI		
172	172	HS Batch 5	HS-278	Analyte		10.31	1078	409521	0.003	bbI		
173	173	HS Batch 5	HS-279	Analyte		10.31	123	408650	0.000	bb	0.121050	
174	174	HS Batch 5	HS-280	Analyte		10.31	2812	462089	0.006	bbI		
175	175	HS Batch 5	HS-281	Analyte		10.31	290	450592	0.001	bb	0.344958	
176	176	HS Batch 5	HS-282	Analyte		10.34	329	363538	0.001	bbI		
177	177	HS Batch 5	HS-283	Analyte		10.31	446	482467	0.001	bbI		
178	178	HS Batch 5	HS-5_242_1911_E	Analyte		10.31	312	512108	0.001	bb	0.310263	
179	179	HS Batch 5	HS-5_259_1911_E	Analyte		10.34	351	502163	0.001	bb	0.430176	
180	180	HS Batch 5	HS-284	Analyte		10.34	379	402393	0.001	bbI		
181	181	HS Batch 5	HS-285	Analyte		10.31	3530	988670	0.004	bbI		
182	182	HS Batch 5	HS-286	Analyte		10.31	1368	409902	0.003	bbI		
183	183	HS Batch 5	HS-287	Analyte		10.34	555	390234	0.001	bbI		
184	184	HS Batch 5	HS-288	Analyte		10.34	1483	409297	0.004	bbI		
185	185	HS Batch 5	HS-289	Analyte		10.34	805	337220	0.002	bbI		
186	186	HS Batch 5	HS-290	Analyte		10.34	366	328088	0.001	bbI		
187	187	HS Batch 5	HS-291	Analyte		10.34	22	444820	0.000	bb	0.017701	
188	188	HS Batch 5	HS-292	Analyte		10.31	585	348654	0.002	bbI		
189	189	HS Batch 5	HS-293	Analyte		10.31	1234	463003	0.003	bbI		
190	190	HS Batch 5	HS-294	Analyte		10.31	1164	480531	0.002	bbI		
191	191	HS Batch 5	HS-295	Analyte		10.31	551	361951	0.002	bbI		
192	192	HS Batch 5	HS-296	Analyte		10.34	19	370270	0.000	bb	0.018141	
193	193	HS Batch 5	HS-5_242_1911_F	Analyte		10.31	298	391121	0.001	bbI		
194	194	HS Batch 5	HS-5_259_1911_F	Analyte		10.31	171	365996	0.000	bb	0.208243	
195	195	HS Batch 5	HS-297	Analyte		10.31	1466	608111	0.002	bbI		
196	196	HS Batch 5	HS-298	Analyte		10.29	114	382286	0.000	bb	0.119418	
197	197	HS Batch 5	HS-299	Analyte		10.29	364	384193	0.001	bbI		
198	198	HS Batch 5	HS-300	Analyte		10.31	637	366356	0.002	bbI		
199	199	HS Batch 5	HS-301	Analyte		10.31	760	688814	0.001	bbI		
200	200	HS Batch 5	HS-302	Analyte		10.29	1093	745564	0.001	bbI		
201	201	HS Batch 5	HS-303	Analyte		10.29	353	223073	0.002	bbI		
202	202	HS Batch 5	HS-304	Analyte		10.31	240	260740	0.001	bbI		
203	203	HS Batch 5	HS-305	Analyte		10.31	320	297336	0.001	bbI		
204	204	HS Batch 5	HS-306	Analyte		10.31	89	327892	0.000	bb	0.107535	
205	205	HS Batch 5	HS-307	Analyte		10.29	124	236321	0.001	bb	0.244623	
206	206	HS Batch 5	HS-308	Analyte		10.31	655	335477	0.002	bbI		
207	207	HS Batch 5	HS-309	Analyte		10.31	1138	661128	0.002	bbI		
208	208	HS Batch 5	HS-5_242_1911_G	Analyte		10.31	230	352506	0.001	bb	0.356544	
209	209	HS Batch 5	HS-5_259_1911_G	Analyte		10.29	217	361995	0.001	bb	0.300939	
210	210	HS Batch 5	BLANK_19112018_B	Blank		10.60	109			bb		

Compound 7:  Tremulacin_2ion

	#	ID	Name	Type	Std. Conc	RT	Area	IS Area	Response	Detection Flags	Conc.	%Dev
1	1	HS Batch 1	SalicinSTD_0015_0711_A	Standard	0.0000	16.29	271	435155	0.001	bb	0.000049	
2	2	HS Batch 1	SalicinSTD_003_0711_A	Standard	0.0000	16.90	275	450292	0.001	bb	0.000048	
3	3	HS Batch 1	SalicinSTD_015_0711_A	Standard	0.0000	16.22	358	467967	0.001	bb	0.000060	
4	4	HS Batch 1	SalicinSTD_0375_0711_A	Standard	0.0000	16.33	63	469299	0.000	bb	0.000010	
5	5	HS Batch 1	BLANK_07112018_B	Blank		15.93	531	50	10.626	bbI		
6	6	HS Batch 1	SalicortinSTD_0015_0711_A	Standard	0.0000	16.70	246	505405	0.000	bb	0.000038	
7	7	HS Batch 1	SalicortinSTD_003_0711_A	Standard	0.0000	16.26	184	526289	0.000	bb	0.000027	
8	8	HS Batch 1	SalicortinSTD_015_0711_A	Standard	0.0000	16.22	383	550080	0.001	bb	0.000055	
9	9	HS Batch 1	SalicortinSTD_0375_0711_A	Standard	0.0000	16.24	96	559202	0.000	bb	0.000013	
10	10	HS Batch 1	SalicortinSTD_075_0711_A	Standard	0.0000	16.18	201	535144	0.000	bb	0.000029	
11	11	HS Batch 1	SalicortinSTD_100_0711_A	Standard	0.0000	16.20	791	538973	0.001	bb	0.000115	
12	12	HS Batch 1	BLANK_07112018_C	Blank		16.97	394	156	2.527	bb	0.219846	
13	13	HS Batch 1	TremulacinSTD_0015_0711_A	Standard	0.0150	16.18	136618	544691	0.251	MM	0.019864	32.4
14	14	HS Batch 1	TremulacinSTD_003_0711_A	Standard	0.0300	16.18	300266	614746	0.488	MM	0.039019	30.1
15	15	HS Batch 1	TremulacinSTD_015_0711_A	Standard	0.1500	16.16	1236700	650126	1.902	MM	0.160830	7.2
16	16	HS Batch 1	TremulacinSTD_0375_0711_A	Standard	0.3750	16.15	2202050	590253	3.731	MM	0.346158	-7.7
17	17	HS Batch 1	TremulacinSTD_075_0711_A	Standard	0.7500	16.13	3740868	632565	5.914	MM	0.655185	-12.6
18	18	HS Batch 1	TremulacinSTD_100_0711_A	Standard	1.0000	16.13	4500409	601401	7.483	MMI		-100.0
19	19	HS Batch 1	BLANK_07112018_D	Blank		16.16	763	286	2.669	bb	0.233857	
20	20	HS Batch 1	TremuloidinSTD_0015_0711_A	Standard	0.0000	16.16	2002	592642	0.003	bb	0.000265	
21	21	HS Batch 1	TremuloidinSTD_003_0711_A	Standard	0.0000	16.16	3142	599975	0.005	bb	0.000411	
22	22	HS Batch 1	TremuloidinSTD_015_0711_A	Standard	0.0000	16.15	15069	613942	0.025	bb	0.001928	
23	23	HS Batch 1	TremuloidinSTD_0375_0711_A	Standard	0.0000	16.15	38589	614047	0.063	bb	0.004944	
24	24	HS Batch 4	BLANK_16112018_A	Blank		16.30	553	12	46.044	bbI		
25	25	HS Batch 4	HS-4_221_1611_A	Analyte		16.18	2700707	1109150	2.435	bb	0.210931	
26	26	HS Batch 4	HS-4_251_1211_A	Analyte		16.19	3059764	1183912	2.584	bb	0.225496	
27	27	HS Batch 4	HS-155	Analyte		16.16	1019300	1224713	0.832	bb	0.067350	
28	28	HS Batch 4	HS-156	Analyte		16.14	1340309	1131466	1.185	bb	0.097190	
29	29	HS Batch 4	HS-157	Analyte		16.12	1540827	1117262	1.379	bb	0.114044	
30	30	HS Batch 4	HS-158	Analyte		16.12	1605051	1095665	1.465	bb	0.121568	
31	31	HS Batch 4	HS-159	Analyte		16.10	1102488	1127649	0.978	bb	0.079563	
32	32	HS Batch 4	HS-160	Analyte		16.08	2298538	1141760	2.013	bb	0.171044	
33	33	HS Batch 4	HS-161	Analyte		16.07	1347323	1106698	1.217	bb	0.100016	
34	34	HS Batch 4	HS-162	Analyte		16.05	1085351	1166177	0.931	bb	0.075600	
35	35	HS Batch 4	HS-163	Analyte		16.05	1113247	1149224	0.969	bb	0.078804	
36	36	HS Batch 4	HS-164	Analyte		16.05	1000154	1107925	0.903	bb	0.073250	
37	37	HS Batch 4	HS-165	Analyte		16.03	2532707	1204398	2.103	bb	0.179389	
38	38	HS Batch 4	HS-166	Analyte		16.03	2380686	1114559	2.136	bb	0.182486	
39	39	HS Batch 4	HS-167	Analyte		16.03	1583301	1141968	1.386	bb	0.114687	
40	40	HS Batch 4	HS-4_221_1611_B	Analyte		16.01	2823482	1208772	2.336	bb	0.201404	
41	41	HS Batch 4	HS-4_251_1211_B	Analyte		15.99	3118692	1197875	2.604	bb	0.227370	
42	42	HS Batch 4	HS-168	Analyte		16.01	3108150	1113664	2.791	bb	0.246005	
43	43	HS Batch 4	HS-169	Analyte		16.01	1622554	1256043	1.292	bb	0.106445	
44	44	HS Batch 4	HS-170	Analyte		16.01	1120469	1110396	1.009	bb	0.082218	
45	45	HS Batch 4	HS-171	Analyte		16.01	157465	1104706	0.143	bb	0.011245	
46	46	HS Batch 4	HS-172	Analyte		15.99	1547261	1116993	1.385	bb	0.114576	
47	47	HS Batch 4	HS-173	Analyte		15.99	722067	1076033	0.671	bb	0.053972	
48	48	HS Batch 4	HS-174	Analyte		15.99	719026	1160698	0.619	bb	0.049728	
49	49	HS Batch 4	HS-175	Analyte		15.99	1729672	1101753	1.570	bb	0.130854	
50	50	HS Batch 4	HS-176	Analyte		15.99	1489222	1104924	1.348	bb	0.111313	
51	51	HS Batch 4	HS-177	Analyte		15.97	1531518	1111400	1.378	bb	0.113948	
52	52	HS Batch 4	HS-178	Analyte		15.97	1698862	1143047	1.486	bb	0.123448	
53	53	HS Batch 4	HS-179	Analyte		15.97	2431948	1111821	2.187	bb	0.187312	
54	54	HS Batch 4	HS-180	Analyte		15.97	1131296	1131823	1.000	bb	0.081410	
55	55	HS Batch 4	HS-4_221_1611_C	Analyte		15.96	2782926	1193476	2.332	bb	0.201017	
56	56	HS Batch 4	HS-4_251_1211_C	Analyte		15.95	3055944	1231180	2.482	bb	0.215503	
57	57	HS Batch 4	HS-181	Analyte		15.97	1870363	1289802	1.450	bb	0.120267	
58	58	HS Batch 4	HS-182	Analyte		15.96	1356616	1128403	1.202	bb	0.098709	
59	59	HS Batch 4	HS-183	Analyte		15.95	1039070	1116293	0.931	bb	0.075611	
60	60	HS Batch 4	HS-184	Analyte		15.97	1141899	1123151	1.017	bb	0.082863	
61	61	HS Batch 4	HS-185	Analyte		15.95	2354890	1134531	2.076	bb	0.176849	
62	62	HS Batch 4	HS-186	Analyte		15.96	2182679	1124310	1.941	bb	0.164419	
63	63	HS Batch 4	HS-187	Analyte		15.96	846509	1176438	0.720	bb	0.057979	
64	64	HS Batch 4	HS-188	Analyte		15.95	1574165	1146641	1.373	bb	0.113497	
65	65	HS Batch 4	HS-189	Analyte		15.96	2159214	1172607	1.841	bb	0.155271	
66	66	HS Batch 4	HS-190	Analyte		15.94	2465721	1157882	2.130	bb	0.181879	
67	67	HS Batch 4	HS-191	Analyte		15.99	214000	1177081	0.182	bb	0.014363	
68	68	HS Batch 4	HS-192	Analyte		15.95	3715965	1231133	3.018	bb	0.269164	
69	69	HS Batch 4	HS-193	Analyte		15.99	2669116	1163561	2.294	bb	0.197405	
70	70	HS Batch 4	HS-4_221_1611_D	Analyte		15.99	2904618	1255636	2.313	bb	0.199249	
71	71	HS Batch 4	HS-4_251_1211_D	Analyte		15.97	3166877	1287467	2.460	bb	0.213335	
72	72	HS Batch 4	HS-194	Analyte		15.99	1419427	1154907	1.229	bb	0.101017	
73	73	HS Batch 4	HS-195	Analyte		15.99	629396	1168790	0.539	bb	0.043098	
74	74	HS Batch 4	HS-196	Analyte		16.01	629916	1154939	0.545	bb	0.043662	
75	75	HS Batch 4	HS-197	Analyte		16.01	592191	1191385	0.497	bb	0.039720	
76	76	HS Batch 4	HS-198	Analyte		16.01	1867175	1199651	1.556	bb	0.129656	
77	77	HS Batch 4	HS-199	Analyte		16.01	1521061	1180117	1.289	bb	0.106194	
78	78	HS Batch 4	HS-200	Analyte		16.01	1891143	1153131	1.640	bb	0.137100	
79	79	HS Batch 4	HS-201	Analyte		16.01	1545311	1153695	1.339	bb	0.110585	
80	80	HS Batch 4	HS-202	Analyte		16.01	3161213	1104601	2.862	bb	0.253163	
81	81	HS Batch 4	HS-203	Analyte		16.01	878157	1130699	0.777	bb	0.062716	
82	82	HS Batch 4	HS-204	Analyte		16.01	1661999	1088877	1.526	bb	0.126989	
83	83	HS Batch 4	HS-206	Analyte		16.01	2981630	1133807	2.630	bb	0.229955	
84	84	HS Batch 4	HS-4_221_1611_E	Analyte		16.01	3007533	1292952	2.326	bb	0.200474	
85	85	HS Batch 4	HS-4_251_1211_E	Analyte		16.01	3308129	1275498	2.594	bb	0.226394	
86	86	HS Batch 4	HS-208	Analyte		16.01	2825364	1533124	1.843	bb	0.155407	
87	87	HS Batch 4	HS-209	Analyte		16.01	1818799	1092866	1.664	bb	0.139269	
